CCITY Traffic Flow Wednesday 11 June 2008,,,,,,,
Time,TcsNo,Approach,det_1,det_2,det_3,det_4,Total
17/06/2008 16:25,183,Approach 1 (det: 1-4),51,50,65,26,192
17/06/2008 16:30,183,Approach 1 (det: 1-4),59,67,58,27,211
17/06/2008 16:35,183,Approach 1 (det: 1-4),38,47,46,30,161
17/06/2008 16:40,183,Approach 1 (det: 1-4),53,60,17,26,156
17/06/2008 16:45,183,Approach 1 (det: 1-4),46,46,8,28,128
17/06/2008 16:50,183,Approach 1 (det: 1-4),41,26,3,33,103
17/06/2008 16:55,183,Approach 1 (det: 1-4),39,32,6,19,96
17/06/2008 17:00,183,Approach 1 (det: 1-4),55,42,10,28,135
17/06/2008 17:05,183,Approach 1 (det: 1-4),42,46,15,36,139
17/06/2008 17:10,183,Approach 1 (det: 1-4),52,53,12,35,152
17/06/2008 17:15,183,Approach 1 (det: 1-4),43,39,5,32,119
17/06/2008 17:20,183,Approach 1 (det: 1-4),49,36,26,35,146
17/06/2008 17:25,183,Approach 1 (det: 1-4),43,23,8,18,92
17/06/2008 17:30,183,Approach 1 (det: 1-4),52,28,9,16,105
17/06/2008 17:35,183,Approach 1 (det: 1-4),35,25,7,28,95
17/06/2008 17:40,183,Approach 1 (det: 1-4),40,24,10,32,106
17/06/2008 17:45,183,Approach 1 (det: 1-4),31,20,6,19,76
17/06/2008 17:50,183,Approach 1 (det: 1-4),60,40,5,25,130
17/06/2008 17:55,183,Approach 1 (det: 1-4),27,10,9,23,69
17/06/2008 18:00,183,Approach 1 (det: 1-4),31,24,6,39,100
17/06/2008 18:05,183,Approach 1 (det: 1-4),54,51,19,24,148
17/06/2008 18:10,183,Approach 1 (det: 1-4),48,59,19,35,161
17/06/2008 18:15,183,Approach 1 (det: 1-4),56,51,29,30,166
17/06/2008 18:20,183,Approach 1 (det: 1-4),55,44,25,31,155
17/06/2008 18:25,183,Approach 1 (det: 1-4),44,66,20,32,162
17/06/2008 18:30,183,Approach 1 (det: 1-4),58,72,32,43,205
17/06/2008 18:35,183,Approach 1 (det: 1-4),50,70,60,25,205
17/06/2008 18:40,183,Approach 1 (det: 1-4),67,58,46,36,207
17/06/2008 18:45,183,Approach 1 (det: 1-4),53,51,37,45,186
17/06/2008 18:50,183,Approach 1 (det: 1-4),53,68,28,37,186
17/06/2008 18:55,183,Approach 1 (det: 1-4),51,52,31,31,165
17/06/2008 19:00,183,Approach 1 (det: 1-4),59,65,30,52,206
17/06/2008 19:05,183,Approach 1 (det: 1-4),54,58,59,38,209
17/06/2008 19:10,183,Approach 1 (det: 1-4),60,50,53,30,193
17/06/2008 19:15,183,Approach 1 (det: 1-4),52,54,45,28,179
17/06/2008 19:20,183,Approach 1 (det: 1-4),52,42,56,28,178
17/06/2008 19:25,183,Approach 1 (det: 1-4),45,56,54,27,182
17/06/2008 19:30,183,Approach 1 (det: 1-4),43,41,47,22,153
17/06/2008 19:35,183,Approach 1 (det: 1-4),55,60,43,22,180
17/06/2008 19:40,183,Approach 1 (det: 1-4),57,46,42,18,163
17/06/2008 19:45,183,Approach 1 (det: 1-4),32,34,41,11,118
17/06/2008 19:50,183,Approach 1 (det: 1-4),54,41,53,23,171
17/06/2008 19:55,183,Approach 1 (det: 1-4),55,36,49,16,156
17/06/2008 20:00,183,Approach 1 (det: 1-4),41,35,45,11,132
17/06/2008 20:05,183,Approach 1 (det: 1-4),39,24,41,11,115
17/06/2008 20:10,183,Approach 1 (det: 1-4),45,45,45,10,145
17/06/2008 20:15,183,Approach 1 (det: 1-4),29,27,33,10,99
17/06/2008 20:20,183,Approach 1 (det: 1-4),33,30,39,12,114
17/06/2008 20:25,183,Approach 1 (det: 1-4),37,39,39,12,127
17/06/2008 20:30,183,Approach 1 (det: 1-4),50,34,40,12,136
17/06/2008 20:35,183,Approach 1 (det: 1-4),38,28,31,8,105
17/06/2008 20:40,183,Approach 1 (det: 1-4),34,31,30,13,108
17/06/2008 20:45,183,Approach 1 (det: 1-4),41,35,38,11,125
17/06/2008 20:50,183,Approach 1 (det: 1-4),35,25,29,9,98
17/06/2008 20:55,183,Approach 1 (det: 1-4),27,29,36,10,102
17/06/2008 21:00,183,Approach 1 (det: 1-4),38,27,26,9,100
17/06/2008 21:05,183,Approach 1 (det: 1-4),31,23,27,9,90
17/06/2008 21:10,183,Approach 1 (det: 1-4),38,24,41,14,117
17/06/2008 21:15,183,Approach 1 (det: 1-4),35,20,37,16,108
17/06/2008 21:20,183,Approach 1 (det: 1-4),28,28,39,11,106
17/06/2008 21:25,183,Approach 1 (det: 1-4),22,27,32,10,91
17/06/2008 21:30,183,Approach 1 (det: 1-4),33,30,35,7,105
17/06/2008 21:35,183,Approach 1 (det: 1-4),30,27,29,8,94
17/06/2008 21:40,183,Approach 1 (det: 1-4),31,20,32,6,89
17/06/2008 21:45,183,Approach 1 (det: 1-4),31,16,23,5,75
17/06/2008 21:50,183,Approach 1 (det: 1-4),29,23,27,8,87
17/06/2008 21:55,183,Approach 1 (det: 1-4),28,23,33,9,93
17/06/2008 22:00,183,Approach 1 (det: 1-4),45,29,34,11,119
17/06/2008 22:05,183,Approach 1 (det: 1-4),31,16,30,14,91
17/06/2008 22:10,183,Approach 1 (det: 1-4),30,22,31,10,93
17/06/2008 22:15,183,Approach 1 (det: 1-4),40,29,36,10,115
17/06/2008 22:20,183,Approach 1 (det: 1-4),32,25,24,8,89
17/06/2008 22:25,183,Approach 1 (det: 1-4),44,24,36,7,111
17/06/2008 22:30,183,Approach 1 (det: 1-4),32,23,30,10,95
17/06/2008 22:35,183,Approach 1 (det: 1-4),22,20,32,11,85
17/06/2008 22:40,183,Approach 1 (det: 1-4),27,18,27,13,85
17/06/2008 22:45,183,Approach 1 (det: 1-4),21,21,26,4,72
17/06/2008 22:50,183,Approach 1 (det: 1-4),28,21,27,3,79
17/06/2008 22:55,183,Approach 1 (det: 1-4),29,20,27,8,84
17/06/2008 23:00,183,Approach 1 (det: 1-4),20,22,24,6,72
17/06/2008 23:05,183,Approach 1 (det: 1-4),25,27,29,5,86
17/06/2008 23:10,183,Approach 1 (det: 1-4),17,17,27,7,68
17/06/2008 23:15,183,Approach 1 (det: 1-4),36,23,17,7,83
17/06/2008 23:20,183,Approach 1 (det: 1-4),19,22,28,5,74
17/06/2008 23:25,183,Approach 1 (det: 1-4),18,13,24,4,59
17/06/2008 23:30,183,Approach 1 (det: 1-4),22,18,30,2,72
17/06/2008 23:35,183,Approach 1 (det: 1-4),21,16,16,4,57
17/06/2008 23:40,183,Approach 1 (det: 1-4),16,19,19,8,62
17/06/2008 23:45,183,Approach 1 (det: 1-4),18,15,16,3,52
17/06/2008 23:50,183,Approach 1 (det: 1-4),17,22,18,3,60
17/06/2008 23:55,183,Approach 1 (det: 1-4),16,20,18,3,57
18/06/2008 00:05,183,Approach 1 (det: 1-4),37,30,45,7,119
18/06/2008 00:10,183,Approach 1 (det: 1-4),18,11,26,2,57
18/06/2008 00:15,183,Approach 1 (det: 1-4),13,13,15,4,45
18/06/2008 00:20,183,Approach 1 (det: 1-4),13,11,20,3,47
18/06/2008 00:25,183,Approach 1 (det: 1-4),7,12,15,0,34
18/06/2008 00:30,183,Approach 1 (det: 1-4),12,7,8,0,27
18/06/2008 00:35,183,Approach 1 (det: 1-4),17,12,19,2,50
18/06/2008 00:40,183,Approach 1 (det: 1-4),14,21,11,1,47
18/06/2008 00:45,183,Approach 1 (det: 1-4),14,11,16,1,42
18/06/2008 00:50,183,Approach 1 (det: 1-4),13,7,10,3,33
18/06/2008 00:55,183,Approach 1 (det: 1-4),10,4,9,1,24
18/06/2008 01:00,183,Approach 1 (det: 1-4),9,5,5,1,20
18/06/2008 01:05,183,Approach 1 (det: 1-4),4,8,4,3,19
18/06/2008 01:10,183,Approach 1 (det: 1-4),9,8,9,2,28
18/06/2008 01:15,183,Approach 1 (det: 1-4),14,13,19,5,51
18/06/2008 01:20,183,Approach 1 (det: 1-4),9,11,7,1,28
18/06/2008 01:25,183,Approach 1 (det: 1-4),4,5,6,0,15
18/06/2008 01:30,183,Approach 1 (det: 1-4),4,11,7,1,23
18/06/2008 01:35,183,Approach 1 (det: 1-4),4,4,6,2,16
18/06/2008 01:40,183,Approach 1 (det: 1-4),7,5,7,0,19
18/06/2008 01:45,183,Approach 1 (det: 1-4),2,8,5,1,16
18/06/2008 01:50,183,Approach 1 (det: 1-4),5,6,9,1,21
18/06/2008 01:55,183,Approach 1 (det: 1-4),8,5,8,0,21
18/06/2008 02:00,183,Approach 1 (det: 1-4),7,7,6,1,21
18/06/2008 02:05,183,Approach 1 (det: 1-4),5,6,6,0,17
18/06/2008 02:10,183,Approach 1 (det: 1-4),9,10,9,0,28
18/06/2008 02:15,183,Approach 1 (det: 1-4),4,9,5,1,19
18/06/2008 02:20,183,Approach 1 (det: 1-4),3,6,7,1,17
18/06/2008 02:25,183,Approach 1 (det: 1-4),6,7,2,1,16
18/06/2008 02:30,183,Approach 1 (det: 1-4),3,5,1,1,10
18/06/2008 02:35,183,Approach 1 (det: 1-4),8,5,5,1,19
18/06/2008 02:40,183,Approach 1 (det: 1-4),3,5,6,1,15
18/06/2008 02:45,183,Approach 1 (det: 1-4),3,3,4,1,11
18/06/2008 02:50,183,Approach 1 (det: 1-4),0,2,3,0,5
18/06/2008 02:55,183,Approach 1 (det: 1-4),5,4,2,0,11
18/06/2008 03:00,183,Approach 1 (det: 1-4),2,2,3,0,7
18/06/2008 03:05,183,Approach 1 (det: 1-4),5,3,2,0,10
18/06/2008 03:10,183,Approach 1 (det: 1-4),2,1,5,0,8
18/06/2008 03:15,183,Approach 1 (det: 1-4),2,2,3,3,10
18/06/2008 03:20,183,Approach 1 (det: 1-4),5,4,6,0,15
18/06/2008 03:25,183,Approach 1 (det: 1-4),6,3,3,0,12
18/06/2008 03:30,183,Approach 1 (det: 1-4),4,2,2,0,8
18/06/2008 03:35,183,Approach 1 (det: 1-4),4,4,0,1,9
18/06/2008 03:40,183,Approach 1 (det: 1-4),6,3,8,2,19
18/06/2008 03:45,183,Approach 1 (det: 1-4),3,6,3,2,14
18/06/2008 03:50,183,Approach 1 (det: 1-4),7,4,2,1,14
18/06/2008 03:55,183,Approach 1 (det: 1-4),5,6,2,0,13
18/06/2008 04:00,183,Approach 1 (det: 1-4),3,5,3,0,11
18/06/2008 04:05,183,Approach 1 (det: 1-4),2,2,2,0,6
18/06/2008 04:10,183,Approach 1 (det: 1-4),1,7,2,1,11
18/06/2008 04:15,183,Approach 1 (det: 1-4),1,6,4,2,13
18/06/2008 04:20,183,Approach 1 (det: 1-4),4,9,2,1,16
18/06/2008 04:25,183,Approach 1 (det: 1-4),5,2,4,1,12
18/06/2008 04:30,183,Approach 1 (det: 1-4),3,5,3,2,13
18/06/2008 04:35,183,Approach 1 (det: 1-4),3,9,2,5,19
18/06/2008 04:40,183,Approach 1 (det: 1-4),9,8,5,1,23
18/06/2008 04:45,183,Approach 1 (det: 1-4),6,12,5,0,23
18/06/2008 04:50,183,Approach 1 (det: 1-4),6,5,2,0,13
18/06/2008 04:55,183,Approach 1 (det: 1-4),6,10,5,0,21
18/06/2008 05:00,183,Approach 1 (det: 1-4),6,2,3,0,11
18/06/2008 05:05,183,Approach 1 (det: 1-4),10,9,4,0,23
18/06/2008 05:10,183,Approach 1 (det: 1-4),6,11,4,2,23
18/06/2008 05:15,183,Approach 1 (det: 1-4),5,4,3,3,15
18/06/2008 05:20,183,Approach 1 (det: 1-4),8,15,2,3,28
18/06/2008 05:25,183,Approach 1 (det: 1-4),6,14,5,2,27
18/06/2008 05:30,183,Approach 1 (det: 1-4),11,9,4,2,26
18/06/2008 05:35,183,Approach 1 (det: 1-4),7,13,4,3,27
18/06/2008 05:40,183,Approach 1 (det: 1-4),5,8,7,2,22
18/06/2008 05:45,183,Approach 1 (det: 1-4),5,14,8,2,29
18/06/2008 05:50,183,Approach 1 (det: 1-4),13,14,4,2,33
18/06/2008 05:55,183,Approach 1 (det: 1-4),12,20,8,6,46
18/06/2008 06:00,183,Approach 1 (det: 1-4),9,11,8,4,32
18/06/2008 06:05,183,Approach 1 (det: 1-4),18,13,13,5,49
18/06/2008 06:10,183,Approach 1 (det: 1-4),19,18,9,2,48
18/06/2008 06:15,183,Approach 1 (det: 1-4),16,18,4,4,42
18/06/2008 06:20,183,Approach 1 (det: 1-4),21,12,8,7,48
18/06/2008 06:25,183,Approach 1 (det: 1-4),25,18,15,9,67
18/06/2008 06:30,183,Approach 1 (det: 1-4),12,18,15,3,48
18/06/2008 06:35,183,Approach 1 (det: 1-4),19,14,11,11,55
18/06/2008 06:40,183,Approach 1 (det: 1-4),24,20,20,7,71
18/06/2008 06:45,183,Approach 1 (det: 1-4),22,18,14,17,71
18/06/2008 06:50,183,Approach 1 (det: 1-4),35,20,22,16,93
18/06/2008 06:55,183,Approach 1 (det: 1-4),25,20,17,22,84
18/06/2008 07:00,183,Approach 1 (det: 1-4),33,30,31,21,115
18/06/2008 07:05,183,Approach 1 (det: 1-4),37,23,23,19,102
18/06/2008 07:10,183,Approach 1 (det: 1-4),36,34,29,21,120
18/06/2008 07:15,183,Approach 1 (det: 1-4),40,30,34,22,126
18/06/2008 07:20,183,Approach 1 (det: 1-4),30,31,29,22,112
18/06/2008 07:25,183,Approach 1 (det: 1-4),45,31,23,20,119
18/06/2008 07:30,183,Approach 1 (det: 1-4),48,38,27,20,133
18/06/2008 07:35,183,Approach 1 (det: 1-4),46,48,29,19,142
18/06/2008 07:40,183,Approach 1 (det: 1-4),57,30,34,28,149
18/06/2008 07:45,183,Approach 1 (det: 1-4),41,45,35,31,152
18/06/2008 07:50,183,Approach 1 (det: 1-4),36,44,36,26,142
18/06/2008 07:55,183,Approach 1 (det: 1-4),50,51,38,30,169
18/06/2008 08:00,183,Approach 1 (det: 1-4),48,35,32,34,149
18/06/2008 08:05,183,Approach 1 (det: 1-4),57,43,31,34,165
18/06/2008 08:10,183,Approach 1 (det: 1-4),58,48,42,39,187
18/06/2008 08:15,183,Approach 1 (det: 1-4),47,47,38,38,170
18/06/2008 08:20,183,Approach 1 (det: 1-4),43,44,27,25,139
18/06/2008 08:25,183,Approach 1 (det: 1-4),43,41,32,30,146
18/06/2008 08:30,183,Approach 1 (det: 1-4),42,49,30,25,146
18/06/2008 08:35,183,Approach 1 (det: 1-4),42,44,27,32,145
18/06/2008 08:40,183,Approach 1 (det: 1-4),48,50,29,41,168
18/06/2008 08:45,183,Approach 1 (det: 1-4),38,38,22,30,128
18/06/2008 08:50,183,Approach 1 (det: 1-4),42,44,39,23,148
18/06/2008 08:55,183,Approach 1 (det: 1-4),45,33,33,41,152
18/06/2008 09:00,183,Approach 1 (det: 1-4),36,40,20,33,129
18/06/2008 09:05,183,Approach 1 (det: 1-4),38,39,40,37,154
18/06/2008 09:10,183,Approach 1 (det: 1-4),36,32,29,28,125
18/06/2008 09:15,183,Approach 1 (det: 1-4),55,32,32,22,141
18/06/2008 09:20,183,Approach 1 (det: 1-4),49,39,35,17,140
18/06/2008 09:25,183,Approach 1 (det: 1-4),41,42,31,16,130
18/06/2008 09:30,183,Approach 1 (det: 1-4),46,38,37,19,140
18/06/2008 09:35,183,Approach 1 (det: 1-4),39,38,37,23,137
18/06/2008 09:40,183,Approach 1 (det: 1-4),38,34,40,24,136
18/06/2008 09:45,183,Approach 1 (det: 1-4),41,37,30,23,131
18/06/2008 09:50,183,Approach 1 (det: 1-4),47,48,43,24,162
18/06/2008 09:55,183,Approach 1 (det: 1-4),54,46,42,23,165
18/06/2008 10:00,183,Approach 1 (det: 1-4),53,42,40,21,156
18/06/2008 10:05,183,Approach 1 (det: 1-4),39,42,34,24,139
18/06/2008 10:10,183,Approach 1 (det: 1-4),49,49,31,21,150
18/06/2008 10:15,183,Approach 1 (det: 1-4),23,40,37,22,122
18/06/2008 10:20,183,Approach 1 (det: 1-4),22,48,45,16,131
18/06/2008 10:25,183,Approach 1 (det: 1-4),21,33,37,21,112
18/06/2008 10:30,183,Approach 1 (det: 1-4),32,56,48,25,161
18/06/2008 10:35,183,Approach 1 (det: 1-4),27,41,31,18,117
18/06/2008 10:40,183,Approach 1 (det: 1-4),18,28,43,27,116
18/06/2008 10:45,183,Approach 1 (det: 1-4),32,41,34,26,133
18/06/2008 10:50,183,Approach 1 (det: 1-4),44,45,43,23,155
18/06/2008 10:55,183,Approach 1 (det: 1-4),44,37,35,26,142
18/06/2008 11:00,183,Approach 1 (det: 1-4),43,37,32,24,136
18/06/2008 11:05,183,Approach 1 (det: 1-4),41,45,41,13,140
18/06/2008 11:10,183,Approach 1 (det: 1-4),37,39,30,20,126
18/06/2008 11:15,183,Approach 1 (det: 1-4),46,38,44,19,147
18/06/2008 11:20,183,Approach 1 (det: 1-4),43,31,30,17,121
18/06/2008 11:25,183,Approach 1 (det: 1-4),46,42,37,19,144
18/06/2008 11:30,183,Approach 1 (det: 1-4),48,31,36,17,132
18/06/2008 11:35,183,Approach 1 (det: 1-4),40,29,47,22,138
18/06/2008 11:40,183,Approach 1 (det: 1-4),52,39,49,26,166
18/06/2008 11:45,183,Approach 1 (det: 1-4),43,40,49,23,155
18/06/2008 11:50,183,Approach 1 (det: 1-4),43,43,44,18,148
18/06/2008 11:55,183,Approach 1 (det: 1-4),35,43,43,31,152
18/06/2008 12:00,183,Approach 1 (det: 1-4),51,45,43,12,151
18/06/2008 12:05,183,Approach 1 (det: 1-4),49,49,49,27,174
18/06/2008 12:10,183,Approach 1 (det: 1-4),52,40,42,24,158
18/06/2008 12:15,183,Approach 1 (det: 1-4),47,34,49,21,151
18/06/2008 12:20,183,Approach 1 (det: 1-4),47,46,47,29,169
18/06/2008 12:25,183,Approach 1 (det: 1-4),48,36,52,13,149
18/06/2008 12:30,183,Approach 1 (det: 1-4),48,44,34,28,154
18/06/2008 12:35,183,Approach 1 (det: 1-4),51,44,45,27,167
18/06/2008 12:40,183,Approach 1 (det: 1-4),46,43,49,30,168
18/06/2008 12:45,183,Approach 1 (det: 1-4),47,42,50,32,171
18/06/2008 12:50,183,Approach 1 (det: 1-4),53,45,40,31,169
18/06/2008 12:55,183,Approach 1 (det: 1-4),38,48,47,20,153
18/06/2008 13:00,183,Approach 1 (det: 1-4),56,43,50,34,183
18/06/2008 13:05,183,Approach 1 (det: 1-4),45,45,43,15,148
18/06/2008 13:10,183,Approach 1 (det: 1-4),47,46,35,22,150
18/06/2008 13:15,183,Approach 1 (det: 1-4),57,37,54,25,173
18/06/2008 13:20,183,Approach 1 (det: 1-4),45,39,39,23,146
18/06/2008 13:25,183,Approach 1 (det: 1-4),52,41,39,26,158
18/06/2008 13:30,183,Approach 1 (det: 1-4),49,43,52,24,168
18/06/2008 13:35,183,Approach 1 (det: 1-4),55,51,51,37,194
18/06/2008 13:40,183,Approach 1 (det: 1-4),54,50,48,21,173
18/06/2008 13:45,183,Approach 1 (det: 1-4),45,40,37,28,150
18/06/2008 13:50,183,Approach 1 (det: 1-4),47,40,43,30,160
18/06/2008 13:55,183,Approach 1 (det: 1-4),49,50,45,34,178
18/06/2008 14:00,183,Approach 1 (det: 1-4),43,36,48,31,158
18/06/2008 14:05,183,Approach 1 (det: 1-4),45,54,43,30,172
18/06/2008 14:10,183,Approach 1 (det: 1-4),49,41,38,27,155
18/06/2008 14:15,183,Approach 1 (det: 1-4),53,50,43,27,173
18/06/2008 14:20,183,Approach 1 (det: 1-4),46,44,46,29,165
18/06/2008 14:25,183,Approach 1 (det: 1-4),41,47,42,29,159
18/06/2008 14:30,183,Approach 1 (det: 1-4),50,33,41,18,142
18/06/2008 14:35,183,Approach 1 (det: 1-4),44,48,42,28,162
18/06/2008 14:40,183,Approach 1 (det: 1-4),43,36,42,28,149
18/06/2008 14:45,183,Approach 1 (det: 1-4),53,41,43,21,158
18/06/2008 14:50,183,Approach 1 (det: 1-4),47,39,41,19,146
18/06/2008 14:55,183,Approach 1 (det: 1-4),44,43,43,32,162
18/06/2008 15:00,183,Approach 1 (det: 1-4),51,34,37,27,149
18/06/2008 15:05,183,Approach 1 (det: 1-4),45,46,49,30,170
18/06/2008 15:10,183,Approach 1 (det: 1-4),46,42,51,23,162
18/06/2008 15:15,183,Approach 1 (det: 1-4),57,51,56,32,196
18/06/2008 15:20,183,Approach 1 (det: 1-4),53,35,52,27,167
18/06/2008 15:25,183,Approach 1 (det: 1-4),44,52,52,27,175
18/06/2008 15:30,183,Approach 1 (det: 1-4),21,36,50,18,125
18/06/2008 15:35,183,Approach 1 (det: 1-4),57,58,66,25,206
18/06/2008 15:40,183,Approach 1 (det: 1-4),32,44,41,23,140
18/06/2008 15:45,183,Approach 1 (det: 1-4),58,55,53,31,197
18/06/2008 15:50,183,Approach 1 (det: 1-4),49,46,65,28,188
18/06/2008 15:55,183,Approach 1 (det: 1-4),63,46,58,25,192
18/06/2008 16:00,183,Approach 1 (det: 1-4),53,48,62,26,189
18/06/2008 16:05,183,Approach 1 (det: 1-4),48,57,59,27,191
18/06/2008 16:10,183,Approach 1 (det: 1-4),52,48,62,20,182
18/06/2008 16:15,183,Approach 1 (det: 1-4),57,56,59,22,194
18/06/2008 16:20,183,Approach 1 (det: 1-4),43,50,60,29,182
18/06/2008 16:25,183,Approach 1 (det: 1-4),55,69,56,34,214
18/06/2008 16:30,183,Approach 1 (det: 1-4),40,51,42,30,163
18/06/2008 16:35,183,Approach 1 (det: 1-4),43,62,63,38,206
18/06/2008 16:40,183,Approach 1 (det: 1-4),32,50,58,34,174
18/06/2008 16:45,183,Approach 1 (det: 1-4),51,59,47,36,193
18/06/2008 16:50,183,Approach 1 (det: 1-4),47,58,30,34,169
18/06/2008 16:55,183,Approach 1 (det: 1-4),47,70,38,42,197
18/06/2008 17:00,183,Approach 1 (det: 1-4),29,51,25,29,134
18/06/2008 17:05,183,Approach 1 (det: 1-4),22,58,11,33,124
18/06/2008 17:10,183,Approach 1 (det: 1-4),49,35,8,16,108
18/06/2008 17:15,183,Approach 1 (det: 1-4),49,24,7,28,108
18/06/2008 17:20,183,Approach 1 (det: 1-4),50,25,9,25,109
18/06/2008 17:25,183,Approach 1 (det: 1-4),46,29,14,28,117
18/06/2008 17:30,183,Approach 1 (det: 1-4),22,14,4,7,47
18/06/2008 17:35,183,Approach 1 (det: 1-4),56,39,7,28,130
18/06/2008 17:40,183,Approach 1 (det: 1-4),33,20,2,22,77
18/06/2008 17:45,183,Approach 1 (det: 1-4),52,54,11,40,157
18/06/2008 17:50,183,Approach 1 (det: 1-4),33,35,16,27,111
18/06/2008 17:55,183,Approach 1 (det: 1-4),42,33,7,13,95
18/06/2008 18:00,183,Approach 1 (det: 1-4),36,20,10,28,94
18/06/2008 18:05,183,Approach 1 (det: 1-4),45,22,9,29,105
18/06/2008 18:10,183,Approach 1 (det: 1-4),37,29,13,34,113
18/06/2008 18:15,183,Approach 1 (det: 1-4),54,38,20,37,149
18/06/2008 18:20,183,Approach 1 (det: 1-4),48,54,9,35,146
18/06/2008 18:25,183,Approach 1 (det: 1-4),53,44,16,39,152
18/06/2008 18:30,183,Approach 1 (det: 1-4),46,47,23,26,142
18/06/2008 18:35,183,Approach 1 (det: 1-4),54,58,45,31,188
18/06/2008 18:40,183,Approach 1 (det: 1-4),57,54,28,38,177
18/06/2008 18:45,183,Approach 1 (det: 1-4),59,66,56,50,231
18/06/2008 18:50,183,Approach 1 (det: 1-4),57,52,56,28,193
18/06/2008 18:55,183,Approach 1 (det: 1-4),61,56,63,36,216
18/06/2008 19:00,183,Approach 1 (det: 1-4),56,46,69,34,205
18/06/2008 19:05,183,Approach 1 (det: 1-4),56,56,55,33,200
18/06/2008 19:10,183,Approach 1 (det: 1-4),50,55,42,36,183
18/06/2008 19:15,183,Approach 1 (det: 1-4),58,59,52,32,201
18/06/2008 19:20,183,Approach 1 (det: 1-4),50,50,41,27,168
18/06/2008 19:25,183,Approach 1 (det: 1-4),59,55,60,35,209
18/06/2008 19:30,183,Approach 1 (det: 1-4),61,58,48,40,207
18/06/2008 19:35,183,Approach 1 (det: 1-4),57,55,50,33,195
18/06/2008 19:40,183,Approach 1 (det: 1-4),55,51,46,34,186
18/06/2008 19:45,183,Approach 1 (det: 1-4),47,54,55,28,184
18/06/2008 19:50,183,Approach 1 (det: 1-4),45,35,39,15,134
18/06/2008 19:55,183,Approach 1 (det: 1-4),50,40,53,19,162
18/06/2008 20:00,183,Approach 1 (det: 1-4),54,37,49,13,153
18/06/2008 20:05,183,Approach 1 (det: 1-4),48,31,38,9,126
18/06/2008 20:10,183,Approach 1 (det: 1-4),54,32,39,20,145
18/06/2008 20:15,183,Approach 1 (det: 1-4),43,33,30,17,123
18/06/2008 20:20,183,Approach 1 (det: 1-4),50,37,42,15,144
18/06/2008 20:25,183,Approach 1 (det: 1-4),49,41,37,11,138
18/06/2008 20:30,183,Approach 1 (det: 1-4),42,37,46,19,144
18/06/2008 20:35,183,Approach 1 (det: 1-4),36,33,35,14,118
18/06/2008 20:40,183,Approach 1 (det: 1-4),43,33,40,12,128
18/06/2008 20:45,183,Approach 1 (det: 1-4),39,29,40,7,115
18/06/2008 20:50,183,Approach 1 (det: 1-4),49,41,40,15,145
18/06/2008 20:55,183,Approach 1 (det: 1-4),34,33,32,15,114
18/06/2008 21:00,183,Approach 1 (det: 1-4),28,18,28,10,84
18/06/2008 21:05,183,Approach 1 (det: 1-4),37,21,34,10,102
18/06/2008 21:10,183,Approach 1 (det: 1-4),38,32,39,14,123
18/06/2008 21:15,183,Approach 1 (det: 1-4),38,29,38,9,114
18/06/2008 21:20,183,Approach 1 (det: 1-4),44,33,36,18,131
18/06/2008 21:25,183,Approach 1 (det: 1-4),35,32,44,15,126
18/06/2008 21:30,183,Approach 1 (det: 1-4),33,30,29,13,105
18/06/2008 21:35,183,Approach 1 (det: 1-4),34,28,35,5,102
18/06/2008 21:40,183,Approach 1 (det: 1-4),34,19,28,9,90
18/06/2008 21:45,183,Approach 1 (det: 1-4),29,28,43,11,111
18/06/2008 21:50,183,Approach 1 (det: 1-4),42,27,38,14,121
18/06/2008 21:55,183,Approach 1 (det: 1-4),26,23,27,9,85
18/06/2008 22:00,183,Approach 1 (det: 1-4),37,29,37,11,114
18/06/2008 22:05,183,Approach 1 (det: 1-4),37,29,29,10,105
18/06/2008 22:10,183,Approach 1 (det: 1-4),34,25,39,3,101
18/06/2008 22:15,183,Approach 1 (det: 1-4),28,20,34,10,92
18/06/2008 22:20,183,Approach 1 (det: 1-4),31,29,36,12,108
18/06/2008 22:25,183,Approach 1 (det: 1-4),38,21,27,7,93
18/06/2008 22:30,183,Approach 1 (det: 1-4),28,29,31,8,96
18/06/2008 22:35,183,Approach 1 (det: 1-4),28,15,32,7,82
18/06/2008 22:40,183,Approach 1 (det: 1-4),30,30,29,7,96
18/06/2008 22:45,183,Approach 1 (det: 1-4),32,30,43,18,123
18/06/2008 22:50,183,Approach 1 (det: 1-4),35,22,40,12,109
18/06/2008 22:55,183,Approach 1 (det: 1-4),30,18,34,12,94
18/06/2008 23:00,183,Approach 1 (det: 1-4),32,32,42,8,114
18/06/2008 23:05,183,Approach 1 (det: 1-4),28,25,27,10,90
18/06/2008 23:10,183,Approach 1 (det: 1-4),22,23,20,7,72
18/06/2008 23:15,183,Approach 1 (det: 1-4),27,24,30,13,94
18/06/2008 23:20,183,Approach 1 (det: 1-4),26,22,28,8,84
18/06/2008 23:25,183,Approach 1 (det: 1-4),29,24,25,13,91
18/06/2008 23:30,183,Approach 1 (det: 1-4),26,20,31,8,85
18/06/2008 23:35,183,Approach 1 (det: 1-4),20,19,18,8,65
18/06/2008 23:40,183,Approach 1 (det: 1-4),28,23,29,6,86
18/06/2008 23:45,183,Approach 1 (det: 1-4),18,13,26,6,63
